gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845006894,,,1.943083931,4.881467924,45.9142902,1.24E-11,1.14E-10,489894
ENSCAFG00845010942,NFIB,nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785],2.659832545,3.305237001,45.90413444,1.24E-11,1.14E-10,474709
ENSCAFG00845023580,FAM166A,family with sequence similarity 166 member A [Source:HGNC Symbol;Acc:HGNC:33818],3.029805397,1.881650428,45.89355968,1.25E-11,1.14E-10,480665
ENSCAFG00845001245,HIRIP3,HIRA interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:4917],1.290156641,5.877414056,45.87275348,1.26E-11,1.16E-10,479786
ENSCAFG00845002761,C5AR1,complement C5a receptor 1 [Source:NCBI gene (formerly Entrezgene);Acc:442974],1.356398202,9.37987047,45.84009845,1.28E-11,1.17E-10,442974
ENSCAFG00845006145,ZCCHC17,,1.461043432,3.900880051,45.6937666,1.38E-11,1.26E-10,478157
ENSCAFG00845024218,CPSF3,cleavage and polyadenylation specific factor 3 [Source:HGNC Symbol;Acc:HGNC:2326],1.082319732,5.358717776,45.51406434,1.52E-11,1.38E-10,100856414
ENSCAFG00845030115,IP6K2,inositol hexakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:17313],1.007025831,5.869345396,45.34542424,1.65E-11,1.50E-10,612831
ENSCAFG00845003541,ARPC1B,,1.133712771,11.18130753,45.25211577,1.73E-11,1.57E-10,479744
ENSCAFG00845023965,,,1.068209246,6.89935983,45.24664462,1.74E-11,1.57E-10,100856334
ENSCAFG00845004579,CCDC61,coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629],1.199974217,4.717164589,45.22300124,1.76E-11,1.59E-10,476430
ENSCAFG00845000504,#N/A,#N/A,2.11500587,4.276682596,45.08721274,1.88E-11,1.70E-10,#N/A
ENSCAFG00845016814,FOXO4,forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139],1.131095874,5.814803121,45.03365107,1.94E-11,1.74E-10,100855644
ENSCAFG00845010792,RPS27A,ribosomal protein S27a [Source:NCBI gene (formerly Entrezgene);Acc:474599],1.154873785,9.624784742,44.99761433,1.97E-11,1.77E-10,474599
ENSCAFG00845005121,PAXX,PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849],1.312548364,5.55387845,44.91297212,2.06E-11,1.85E-10,480670
ENSCAFG00845006228,CHMP4A,charged multivesicular body protein 4A [Source:HGNC Symbol;Acc:HGNC:20274],1.474910388,3.750337655,44.73034452,2.26E-11,2.02E-10,480263
ENSCAFG00845010714,MRPL14,mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279],1.4033791,5.63193775,44.63787046,2.37E-11,2.12E-10,474918
ENSCAFG00845013268,MYBL2,MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548],1.822673204,7.343166255,44.62156969,2.39E-11,2.13E-10,477232
ENSCAFG00845010818,#N/A,#N/A,2.671420384,1.603302776,44.57958179,2.44E-11,2.18E-10,#N/A
ENSCAFG00845031044,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697],1.312869272,6.078276924,44.54947033,2.48E-11,2.21E-10,100683846
ENSCAFG00845000870,#N/A,#N/A,2.170540759,3.889985388,44.47944125,2.57E-11,2.28E-10,#N/A
ENSCAFG00845027929,RNF25,ring finger protein 25 [Source:HGNC Symbol;Acc:HGNC:14662],1.23461101,4.242656473,44.33068617,2.77E-11,2.45E-10,478912
ENSCAFG00845011171,,,1.830232195,4.72386383,44.28302078,2.84E-11,2.51E-10,100855903
ENSCAFG00845017098,SAP30,Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532],1.41392718,5.054951585,44.22245754,2.93E-11,2.59E-10,607359
ENSCAFG00845010769,#N/A,#N/A,2.783602607,5.340726665,44.18840336,2.98E-11,2.63E-10,#N/A
ENSCAFG00845013463,,,2.51257554,1.759981832,44.16940824,3.01E-11,2.65E-10,610407
ENSCAFG00845020556,ISY1,ISY1 splicing factor homolog [Source:NCBI gene (formerly Entrezgene);Acc:484629],1.153352372,5.906373029,44.14097719,3.06E-11,2.69E-10,484629
ENSCAFG00845012594,ZDHHC4,zinc finger DHHC-type palmitoyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:18471],1.387497917,4.238573485,44.09682484,3.13E-11,2.75E-10,479757
ENSCAFG00845009025,,,2.887103958,5.522146779,43.99747973,3.29E-11,2.88E-10,611221
ENSCAFG00845009472,#N/A,#N/A,1.167466448,5.224671215,43.98457785,3.31E-11,2.90E-10,#N/A
ENSCAFG00845029433,,,1.428422402,8.68840389,43.96244329,3.35E-11,2.93E-10,403634
ENSCAFG00845014069,PSMB3,proteasome 20S subunit beta 3 [Source:NCBI gene (formerly Entrezgene);Acc:480537],1.081619658,7.366722711,43.93363681,3.40E-11,2.97E-10,480537
ENSCAFG00845022734,RSBN1L,round spermatid basic protein 1 like [Source:HGNC Symbol;Acc:HGNC:24765],1.342981926,6.258444767,43.85532082,3.54E-11,3.08E-10,483278
ENSCAFG00845016443,#N/A,#N/A,1.918083113,2.825651764,43.80876917,3.62E-11,3.15E-10,#N/A
ENSCAFG00845013012,,,1.146823177,4.994645254,43.76933086,3.69E-11,3.21E-10,609605
ENSCAFG00845000593,#N/A,#N/A,1.465240255,5.183692266,43.75465817,3.72E-11,3.24E-10,#N/A
ENSCAFG00845026885,ZNF32,zinc finger protein 32 [Source:HGNC Symbol;Acc:HGNC:13095],1.439394043,3.890861124,43.74513866,3.74E-11,3.25E-10,486784
ENSCAFG00845022894,PNO1,partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790],1.321640817,6.081936798,43.73460545,3.76E-11,3.26E-10,474623
ENSCAFG00845030936,SSBP1,single stranded DNA binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:475524],1.030211817,5.060907526,43.73417028,3.76E-11,3.26E-10,475524
ENSCAFG00845006773,PRIM2,,1.356132258,4.549212583,43.63505861,3.96E-11,3.42E-10,474950
ENSCAFG00845020865,#N/A,#N/A,1.023035346,5.625384002,43.59635954,4.04E-11,3.49E-10,#N/A
ENSCAFG00845024780,RECQL5,RecQ like helicase 5 [Source:HGNC Symbol;Acc:HGNC:9950],1.400442801,4.335129109,43.57579923,4.08E-11,3.52E-10,483317
ENSCAFG00845008314,TTC9C,tetratricopeptide repeat domain 9C [Source:HGNC Symbol;Acc:HGNC:28432],1.111719267,4.171643506,43.56023516,4.11E-11,3.55E-10,483782
ENSCAFG00845008285,#N/A,#N/A,1.647197748,3.290901673,43.55853158,4.11E-11,3.55E-10,#N/A
ENSCAFG00845003215,HCFC1R1,host cell factor C1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:21198],1.496959378,3.911278392,43.51562225,4.21E-11,3.62E-10,610727
ENSCAFG00845011547,MIEN1,migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230],1.377078414,5.405892274,43.49243629,4.26E-11,3.66E-10,480532
ENSCAFG00845013320,SLC50A1,solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657],1.249737186,4.289896011,43.48043988,4.28E-11,3.68E-10,480132
ENSCAFG00845006288,ATG7,autophagy related 7 [Source:HGNC Symbol;Acc:HGNC:16935],1.399606906,5.002355719,43.47670753,4.29E-11,3.68E-10,476533
ENSCAFG00845001758,CD79A,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402],1.130309792,10.51483869,43.46187228,4.32E-11,3.71E-10,476450
ENSCAFG00845016793,CETN3,centrin 3 [Source:HGNC Symbol;Acc:HGNC:1868],1.536386155,4.891305069,43.40459091,4.45E-11,3.81E-10,488915
ENSCAFG00845001909,CD14,CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628],1.901647193,8.885253479,43.33334209,4.62E-11,3.95E-10,607076
ENSCAFG00845020647,FTSJ3,FtsJ RNA 2'-O-methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17136],1.302713879,4.832585084,43.32367287,4.64E-11,3.96E-10,490911
ENSCAFG00845014975,MRPL37,mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034],1.137012747,5.323755334,43.31534178,4.66E-11,3.98E-10,489577
ENSCAFG00845020124,PDRG1,p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119],1.038972017,4.988636784,43.29968668,4.70E-11,4.00E-10,100856180
ENSCAFG00845001170,TAF3,TATA-box binding protein associated factor 3 [Source:HGNC Symbol;Acc:HGNC:17303],1.459241324,4.153534009,43.28187567,4.74E-11,4.03E-10,487135
ENSCAFG00845028277,THAP6,THAP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23189],1.194150372,4.226607997,43.25487339,4.81E-11,4.09E-10,487811
ENSCAFG00845030435,STX10,syntaxin 10 [Source:HGNC Symbol;Acc:HGNC:11428],1.068304265,5.881832187,43.24133544,4.84E-11,4.11E-10,476691
ENSCAFG00845011270,,,1.974817361,4.95534607,43.21247072,4.91E-11,4.17E-10,608596
ENSCAFG00845009151,CAMK1,calcium/calmodulin dependent protein kinase I [Source:HGNC Symbol;Acc:HGNC:1459],1.833814118,4.710748946,43.20042866,4.94E-11,4.19E-10,484665
ENSCAFG00845001230,PFDN1,prefoldin subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:606872],1.315603023,4.918868192,43.18212332,4.99E-11,4.22E-10,606872
ENSCAFG00845013044,TPK1,thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358],1.314011305,5.205214781,43.01169702,5.44E-11,4.59E-10,475515
ENSCAFG00845015904,MRPL1,,1.306459005,4.200898799,42.99074722,5.50E-11,4.63E-10,478443
ENSCAFG00845000266,ARL15,ADP ribosylation factor like GTPase 15 [Source:HGNC Symbol;Acc:HGNC:25945],2.037333104,3.406127525,42.98710235,5.51E-11,4.64E-10,489204
ENSCAFG00845005385,MAP2K6,mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846],1.513189064,4.097153483,42.90665272,5.74E-11,4.83E-10,480454
ENSCAFG00845015815,TOMM6,translocase of outer mitochondrial membrane 6 [Source:HGNC Symbol;Acc:HGNC:34528],1.185554364,5.331052709,42.87709318,5.83E-11,4.89E-10,609079
ENSCAFG00845028069,GPN3,GPN-loop GTPase 3 [Source:HGNC Symbol;Acc:HGNC:30186],1.069468047,5.940870445,42.81653709,6.01E-11,5.03E-10,100856764
ENSCAFG00845021014,#N/A,#N/A,2.289024719,6.549408211,42.71626923,6.33E-11,5.28E-10,#N/A
ENSCAFG00845026994,,,2.650046443,1.627237265,42.71293398,6.34E-11,5.29E-10,100683203
ENSCAFG00845027143,C20H19orf53,chromosome 19 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:24991],1.328170035,5.450057311,42.69006645,6.41E-11,5.34E-10,610870
ENSCAFG00845018531,AKAP1,A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367],1.135735028,5.012376327,42.68833533,6.42E-11,5.34E-10,480567
ENSCAFG00845021865,#N/A,#N/A,2.146762776,2.807307073,42.60657408,6.69E-11,5.56E-10,#N/A
ENSCAFG00845013628,POLR1A,RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:17264],1.247196445,5.11557572,42.58903843,6.75E-11,5.60E-10,475766
ENSCAFG00845003964,#N/A,#N/A,4.905110411,3.197574452,42.5866042,6.76E-11,5.61E-10,#N/A
ENSCAFG00845018812,PSMD10,"proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]",1.514298403,5.337251967,42.5518831,6.88E-11,5.70E-10,481014
ENSCAFG00845029723,UFC1,ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941],1.132684005,6.057212259,42.50319759,7.06E-11,5.82E-10,478978
ENSCAFG00845028378,#N/A,#N/A,1.56865781,3.736201298,42.36342989,7.58E-11,6.23E-10,#N/A
ENSCAFG00845020932,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:NCBI gene (formerly Entrezgene);Acc:403722],1.126225966,10.33018784,42.3543459,7.61E-11,6.26E-10,403722
ENSCAFG00845018567,CALCOCO1,calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306],1.099317428,6.158194959,42.28481998,7.89E-11,6.47E-10,486505
ENSCAFG00845024474,,,1.470989386,3.955933009,42.27493013,7.93E-11,6.50E-10,100685930
ENSCAFG00845012536,GAMT,guanidinoacetate N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4136],2.323043557,3.505302701,42.24959872,8.03E-11,6.58E-10,485085
ENSCAFG00845013062,MICOS13,mitochondrial contact site and cristae organizing system subunit 13 [Source:HGNC Symbol;Acc:HGNC:33702],1.233353372,4.821806593,42.23521867,8.09E-11,6.62E-10,476739
ENSCAFG00845024426,CCDC124,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171],1.110228438,5.334712793,42.20367405,8.22E-11,6.72E-10,476671
ENSCAFG00845001194,GTF2H5,general transcription factor IIH subunit 5 [Source:HGNC Symbol;Acc:HGNC:21157],1.528050665,5.163441902,42.13262818,8.53E-11,6.96E-10,612182
ENSCAFG00845028187,,,1.872501474,5.598102319,42.06662245,8.82E-11,7.19E-10,119864230
ENSCAFG00845002696,MCM7,minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950],1.138193804,7.366037692,41.9801458,9.22E-11,7.50E-10,119872149
ENSCAFG00845028394,,,1.539668828,6.833672582,41.87719982,9.72E-11,7.89E-10,100684828
ENSCAFG00845015313,TREM1,triggering receptor expressed on myeloid cells 1 [Source:NCBI gene (formerly Entrezgene);Acc:608994],1.526519499,7.959990628,41.79735925,1.01E-10,8.22E-10,608994
ENSCAFG00845000893,SELENOS,selenoprotein S [Source:NCBI gene (formerly Entrezgene);Acc:607791],1.052728722,6.387377534,41.77104697,1.03E-10,8.32E-10,607791
ENSCAFG00845002150,SLX1A,,1.002755135,5.814908803,41.74408402,1.04E-10,8.43E-10,607780
ENSCAFG00845004611,LIAS,lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429],1.578766792,3.5079178,41.62181831,1.11E-10,8.97E-10,479108
ENSCAFG00845000200,UBE2M,ubiquitin conjugating enzyme E2 M [Source:HGNC Symbol;Acc:HGNC:12491],1.13247807,6.790857715,41.50589937,1.18E-10,9.50E-10,484221
ENSCAFG00845021896,SSBP4,single stranded DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15676],1.104544892,7.008098034,41.47093414,1.20E-10,9.66E-10,484821
ENSCAFG00845022337,ATP6V1F,ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832],1.105426177,6.318284686,41.3439488,1.28E-10,1.03E-09,475199
ENSCAFG00845029041,FAM50A,family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786],1.090828394,5.378457971,41.29738996,1.31E-10,1.05E-09,119868554
ENSCAFG00845012854,ACSF2,acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:HGNC:26101],2.580610623,4.690397899,41.28338838,1.32E-10,1.06E-09,480551
ENSCAFG00845001992,NDUFA2,,1.186153082,5.912229459,41.21083518,1.37E-10,1.10E-09,478032
ENSCAFG00845018738,,,1.225988333,5.543440036,41.17039677,1.40E-10,1.12E-09,607299
ENSCAFG00845019696,MS4A2,membrane spanning 4-domains A2 [Source:NCBI gene (formerly Entrezgene);Acc:403799],2.185980039,6.683166125,41.16889854,1.40E-10,1.12E-09,403799
ENSCAFG00845016653,HSBP1,heat shock factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5203],1.251993302,6.660046637,41.16227598,1.40E-10,1.12E-09,100856736
ENSCAFG00845000395,POLR2I,RNA polymerase II subunit I [Source:HGNC Symbol;Acc:HGNC:9196],1.394763755,4.540387465,41.07452455,1.47E-10,1.17E-09,476476
ENSCAFG00845026997,TMEM53,transmembrane protein 53 [Source:HGNC Symbol;Acc:HGNC:26186],1.529266394,5.212507065,40.91426675,1.59E-10,1.26E-09,482522
ENSCAFG00845019980,EMC4,ER membrane protein complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28032],1.172169111,4.670663455,40.9064682,1.60E-10,1.27E-09,478241
ENSCAFG00845030596,CFP,complement factor properdin [Source:HGNC Symbol;Acc:HGNC:8864],2.056452648,8.800801417,40.90315218,1.60E-10,1.27E-09,491859
ENSCAFG00845012983,#N/A,#N/A,3.183400362,1.717930345,40.78644824,1.70E-10,1.34E-09,#N/A
ENSCAFG00845002246,SGF29,,1.599001479,3.889564874,40.76137949,1.72E-10,1.36E-09,479792
ENSCAFG00845028539,RPL35A,,1.295068924,9.72238931,40.7433494,1.74E-10,1.37E-09,478597
ENSCAFG00845003015,AKR1E2,aldo-keto reductase family 1 member E2 [Source:HGNC Symbol;Acc:HGNC:23437],1.80995284,4.133356288,40.73559894,1.74E-10,1.38E-09,608809
ENSCAFG00845001639,BAZ1A,,1.047964218,7.089748087,40.68670304,1.79E-10,1.41E-09,480287
ENSCAFG00845020870,TIMM10,translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814],1.727825024,3.848253532,40.6697765,1.80E-10,1.42E-09,475968
ENSCAFG00845026583,MFAP1,microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032],1.061945778,6.15702707,40.56315689,1.90E-10,1.50E-09,478281
ENSCAFG00845016548,C7H18orf32,chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690],1.193495716,5.104986421,40.54928748,1.92E-10,1.51E-09,100688326
ENSCAFG00845019200,,,1.056600432,7.454963721,40.53173281,1.93E-10,1.52E-09,489534
ENSCAFG00845014740,PRSS57,serine protease 57 [Source:HGNC Symbol;Acc:HGNC:31397],1.728308147,6.636379024,40.45980451,2.01E-10,1.57E-09,485099
ENSCAFG00845028476,BCAS1,brain enriched myelin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:974],3.753808934,1.193937386,40.38792511,2.08E-10,1.63E-09,611661
ENSCAFG00845012749,#N/A,#N/A,2.795695016,5.966089655,40.31449293,2.16E-10,1.69E-09,#N/A
ENSCAFG00845013751,YIF1A,"Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]",1.268993278,5.340612156,40.31021576,2.17E-10,1.69E-09,476014
ENSCAFG00845008199,CHCHD1,coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518],1.553091931,4.52862947,40.21300043,2.28E-10,1.78E-09,100856174
ENSCAFG00845012304,CARS1,cysteinyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:1493],1.165698329,5.754249689,40.18998834,2.30E-10,1.80E-09,475998
ENSCAFG00845024340,FBXL15,F-box and leucine rich repeat protein 15 [Source:HGNC Symbol;Acc:HGNC:28155],1.671526754,3.009804405,40.14590811,2.36E-10,1.84E-09,100855612
ENSCAFG00845016262,ACTL6A,actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124],1.181555796,5.162556253,40.07646707,2.44E-10,1.90E-09,478637
ENSCAFG00845004961,#N/A,#N/A,2.833906492,2.991767189,40.03235238,2.50E-10,1.94E-09,#N/A
ENSCAFG00845027090,TMEM187,transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705],1.119400287,4.00720275,39.97274522,2.58E-10,2.00E-09,612536
ENSCAFG00845005516,CALHM6,calcium homeostasis modulator family member 6 [Source:HGNC Symbol;Acc:HGNC:33391],2.078384232,4.698336394,39.82682841,2.78E-10,2.15E-09,612530
ENSCAFG00845013715,WLS,Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238],1.56632822,8.800254306,39.82359391,2.78E-10,2.15E-09,611491
ENSCAFG00845004740,POLR2J,,1.044436498,5.589493599,39.76331744,2.87E-10,2.21E-09,100686835
ENSCAFG00845018043,MITD1,microtubule interacting and trafficking domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25207],1.682884354,3.850639282,39.70847983,2.95E-10,2.27E-09,474559
ENSCAFG00845007804,KLC4,kinesin light chain 4 [Source:HGNC Symbol;Acc:HGNC:21624],1.285767942,5.623387767,39.68111366,2.99E-10,2.30E-09,474909
ENSCAFG00845026709,UROS,uroporphyrinogen III synthase [Source:HGNC Symbol;Acc:HGNC:12592],2.019224156,5.755420767,39.68080822,2.99E-10,2.30E-09,492116
ENSCAFG00845027986,ICAM1,intercellular adhesion molecule 1 [Source:NCBI gene (formerly Entrezgene);Acc:403975],1.418174769,5.014137641,39.65927648,3.02E-10,2.33E-09,403975
ENSCAFG00845011564,HK3,hexokinase 3 [Source:HGNC Symbol;Acc:HGNC:4925],1.668007854,8.585265633,39.63893629,3.06E-10,2.35E-09,489096
ENSCAFG00845023620,PPIG,peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650],1.20621558,5.844213835,39.57982385,3.15E-10,2.42E-09,607519
ENSCAFG00845005558,TMEM198B,transmembrane protein 198B [Source:VGNC Symbol;Acc:VGNC:109307],1.461978172,4.732946235,39.53365686,3.22E-10,2.47E-09,606845
ENSCAFG00845016049,CALML6,calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193],3.18259082,2.569029826,39.48213521,3.31E-10,2.54E-09,607269
ENSCAFG00845009142,#N/A,#N/A,2.001265756,2.534100973,39.45410615,3.36E-10,2.57E-09,#N/A
ENSCAFG00845028622,#N/A,#N/A,1.262366152,13.13451758,39.42610488,3.41E-10,2.61E-09,#N/A
ENSCAFG00845014867,NRG1,neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997],2.338956286,6.121286303,39.26101971,3.71E-10,2.83E-09,482861
ENSCAFG00845009701,G6PC3,glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861],1.19492094,4.63732163,39.18883703,3.85E-10,2.92E-09,490942
ENSCAFG00845024361,COPS7B,COP9 signalosome subunit 7B [Source:HGNC Symbol;Acc:HGNC:16760],1.249079062,5.802517723,39.17287011,3.88E-10,2.95E-09,610156
ENSCAFG00845023052,CSTA,cystatin A [Source:HGNC Symbol;Acc:HGNC:2481],2.99502696,3.19030785,39.12691386,3.97E-10,3.01E-09,488008
ENSCAFG00845004822,TLNRD1,talin rod domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13519],1.212251109,5.519022978,39.04612772,4.14E-10,3.13E-09,488764
ENSCAFG00845003312,CFAP276,cilia and flagella associated protein 276 [Source:HGNC Symbol;Acc:HGNC:32331],1.742623114,4.291919003,39.03570097,4.16E-10,3.15E-09,100688603
ENSCAFG00845011029,VTA1,vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954],1.16932502,5.692136706,38.86368029,4.54E-10,3.43E-09,612830
ENSCAFG00845017366,DLA-79,MHC class Ib [Source:NCBI gene (formerly Entrezgene);Acc:483594],2.254838044,7.367876091,38.83335049,4.62E-10,3.48E-09,483594
ENSCAFG00845010556,UBA3,ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470],1.008175012,5.746208249,38.82785633,4.63E-10,3.49E-09,476560
ENSCAFG00845024749,#N/A,#N/A,3.491955305,2.451668595,38.82285585,4.64E-10,3.49E-09,#N/A
ENSCAFG00845011862,,,2.747152659,4.1134541,38.75927722,4.79E-10,3.61E-09,102154767
ENSCAFG00845002461,PRMT5,protein arginine methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10894],1.172808835,6.136147533,38.68195541,4.99E-10,3.75E-09,480242
ENSCAFG00845022861,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:NCBI gene (formerly Entrezgene);Acc:482558],1.070862402,6.43053014,38.67373889,5.01E-10,3.76E-09,482558
ENSCAFG00845005446,#N/A,#N/A,1.682559859,4.293561401,38.63198688,5.12E-10,3.84E-09,#N/A
ENSCAFG00845030516,LYL1,LYL1 basic helix-loop-helix family member [Source:HGNC Symbol;Acc:HGNC:6734],1.164295288,5.604025009,38.58429953,5.24E-10,3.92E-09,610908
ENSCAFG00845000328,,,1.149748616,5.128351046,38.54676918,5.35E-10,3.99E-09,479335
ENSCAFG00845022079,CIAO2A,cytosolic iron-sulfur assembly component 2A [Source:HGNC Symbol;Acc:HGNC:26235],1.355874481,6.94870365,38.46982275,5.56E-10,4.14E-09,478335
ENSCAFG00845013880,CSMD3,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],3.441756867,3.685718814,38.46669218,5.57E-10,4.15E-09,482016
ENSCAFG00845013475,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288],1.364303538,7.260171247,38.45625808,5.60E-10,4.17E-09,475590
ENSCAFG00845019773,AAAS,aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666],1.020668661,5.441718459,38.42566473,5.69E-10,4.23E-09,607867
ENSCAFG00845003924,SNX20,sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390],1.102888079,7.489185663,38.40437234,5.75E-10,4.27E-09,487287
ENSCAFG00845020569,PNKP,polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154],1.072537669,5.930176432,38.3475091,5.92E-10,4.39E-09,484373
ENSCAFG00845031003,#N/A,#N/A,1.518762627,6.924467674,38.25549659,6.21E-10,4.59E-09,#N/A
ENSCAFG00845023019,,,1.163347199,5.327970485,38.17260116,6.48E-10,4.78E-09,481449
ENSCAFG00845025211,MED21,mediator complex subunit 21 [Source:NCBI gene (formerly Entrezgene);Acc:477664],1.356059383,4.911240159,38.17216083,6.48E-10,4.78E-09,477664
ENSCAFG00845001664,CREM,cAMP responsive element modulator [Source:NCBI gene (formerly Entrezgene);Acc:403887],1.089480198,5.924433375,38.13546787,6.60E-10,4.86E-09,403887
ENSCAFG00845023547,BAK1,BCL2 antagonist/killer 1 [Source:NCBI gene (formerly Entrezgene);Acc:481744],1.035239724,7.077614632,38.13280276,6.61E-10,4.87E-09,481744
ENSCAFG00845020425,PDLIM2,PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992],1.160637938,7.92405972,38.09601334,6.73E-10,4.96E-09,486123
ENSCAFG00845028787,RMDN3,regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550],1.472602753,4.891041511,38.07125961,6.82E-10,5.02E-09,487497
ENSCAFG00845001897,S100A1,S100 calcium binding protein A1 [Source:NCBI gene (formerly Entrezgene);Acc:480141],3.894628938,1.283807848,37.92518307,7.35E-10,5.40E-09,480141
ENSCAFG00845017110,MYBPC2,Spi-B transcription factor [Source:HGNC Symbol;Acc:HGNC:11242],2.068298072,6.309700714,37.90006343,7.45E-10,5.45E-09,100688036
ENSCAFG00845014596,LGALS9,galectin 9 [Source:NCBI gene (formerly Entrezgene);Acc:442861],1.73272384,8.165129777,37.89225386,7.48E-10,5.47E-09,442861
ENSCAFG00845028351,,,1.074814321,11.98350101,37.86944705,7.56E-10,5.53E-09,102152706
ENSCAFG00845002328,,,2.051332335,3.468443479,37.76282723,7.99E-10,5.83E-09,480188
ENSCAFG00845000066,HDDC2,HD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21078],1.4462563,4.116024729,37.73109872,8.12E-10,5.92E-09,476281
ENSCAFG00845015686,SCRN2,secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381],1.478957811,4.036819928,37.72085822,8.16E-10,5.95E-09,491046
