gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845000693,C4H1orf131,chromosome 1 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:25332],1.351189525,4.653604354,37.76083184,8.00E-10,4.92E-09,479205
ENSCAFG00845013341,ASH2L,"ASH2 like, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:744]",1.211165598,5.457025647,37.7383529,8.09E-10,4.97E-09,475589
ENSCAFG00845006030,STOML2,stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559],1.203966993,5.473379687,37.72847129,8.13E-10,5.00E-09,474755
ENSCAFG00845002968,PSMA5,proteasome 20S subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534],1.14214107,6.375990021,37.70251082,8.24E-10,5.06E-09,100856348
ENSCAFG00845001948,TMCO6,transmembrane and coiled-coil domains 6 [Source:HGNC Symbol;Acc:HGNC:28814],1.117010268,6.33372529,37.69637139,8.27E-10,5.07E-09,487163
ENSCAFG00845001597,DCTN5,dynactin subunit 5 [Source:HGNC Symbol;Acc:HGNC:24594],1.334565277,5.310989449,37.68688584,8.31E-10,5.09E-09,479804
ENSCAFG00845027143,C20H19orf53,chromosome 19 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:24991],1.438978703,5.450057311,37.64983487,8.47E-10,5.18E-09,610870
ENSCAFG00845015291,FARSA,phenylalanyl-tRNA synthetase subunit alpha [Source:HGNC Symbol;Acc:HGNC:3592],1.125162099,5.332021651,37.6036784,8.67E-10,5.30E-09,476695
ENSCAFG00845018952,SINHCAF,,1.134784537,5.056539927,37.5916832,8.72E-10,5.33E-09,477652
ENSCAFG00845020275,#N/A,#N/A,4.525870086,5.725011345,37.39889953,9.63E-10,5.86E-09,#N/A
ENSCAFG00845005671,RBBP4,"RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]",1.124022878,6.941493232,37.36074624,9.82E-10,5.97E-09,478149
ENSCAFG00845011922,ARHGAP9,Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130],1.282777945,8.670416117,37.3535941,9.85E-10,5.99E-09,474413
ENSCAFG00845018465,RNASEH2C,ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116],1.437159056,5.411643859,37.29113843,1.02E-09,6.18E-09,610886
ENSCAFG00845014975,MRPL37,mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034],1.223424206,5.323755334,37.25301767,1.04E-09,6.29E-09,489577
ENSCAFG00845001608,GNG5,chitobiase [Source:HGNC Symbol;Acc:HGNC:2496],1.660976548,6.738564096,37.24781957,1.04E-09,6.31E-09,490188
ENSCAFG00845003294,FUBP1,,1.220813757,6.914838464,37.23880894,1.05E-09,6.33E-09,100855608
ENSCAFG00845029601,#N/A,#N/A,2.000330113,4.001173745,37.18812706,1.07E-09,6.49E-09,#N/A
ENSCAFG00845029653,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828],1.281712579,4.426849255,37.15524854,1.09E-09,6.59E-09,487505
ENSCAFG00845022388,PRKAG1,protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385],1.06906755,5.549328609,37.15403865,1.09E-09,6.59E-09,486559
ENSCAFG00845021639,,,2.233606906,4.482757433,36.98718438,1.19E-09,7.17E-09,100686622
ENSCAFG00845003283,CENPS,peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856],1.13115836,4.926189061,36.93519044,1.22E-09,7.35E-09,608947
ENSCAFG00845019901,,,1.172989449,5.179484354,36.92896871,1.23E-09,7.37E-09,477048
ENSCAFG00845005357,ATG12,autophagy related 12 [Source:HGNC Symbol;Acc:HGNC:588],1.064096857,5.926572759,36.92302736,1.23E-09,7.39E-09,474636
ENSCAFG00845010030,DLA-64,MHC class I DLA-64 [Source:NCBI gene (formerly Entrezgene);Acc:474838],1.261668286,11.51882621,36.84987702,1.28E-09,7.66E-09,474838
ENSCAFG00845021865,#N/A,#N/A,2.335757086,2.807307073,36.7381065,1.35E-09,8.08E-09,#N/A
ENSCAFG00845028787,RMDN3,regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550],1.621652808,4.891041511,36.73524044,1.35E-09,8.09E-09,487497
ENSCAFG00845021473,SEC62,,1.015324918,6.635187899,36.71655506,1.37E-09,8.17E-09,609416
ENSCAFG00845020723,GP9,glycoprotein IX platelet [Source:HGNC Symbol;Acc:HGNC:4444],2.811503741,6.296644445,36.70065464,1.38E-09,8.23E-09,609630
ENSCAFG00845003304,TMEM225B,transmembrane protein 225B [Source:HGNC Symbol;Acc:HGNC:53075],1.218853725,5.169540127,36.68728931,1.39E-09,8.28E-09,100687089
ENSCAFG00845011322,TM2D2,TM2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24127],1.274261302,4.878149503,36.6262468,1.43E-09,8.53E-09,482850
ENSCAFG00845007748,SEC13,"SEC13 homolog, nuclear pore and COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10697]",1.03489554,6.47468428,36.62492375,1.43E-09,8.53E-09,607653
ENSCAFG00845005203,,,1.272757841,6.189296136,36.61964158,1.44E-09,8.55E-09,100683051
ENSCAFG00845022850,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1 [Source:HGNC Symbol;Acc:HGNC:8988]",1.196022377,5.332324454,36.56319202,1.48E-09,8.79E-09,484963
ENSCAFG00845005008,RNF2,ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061],1.729228777,3.809502914,36.51697966,1.51E-09,8.99E-09,480042
ENSCAFG00845010319,RAB25,"RAB25, member RAS onco family [Source:NCBI gene (formerly Entrezgene);Acc:490418]",2.758316251,3.248679552,36.49515788,1.53E-09,9.09E-09,490418
ENSCAFG00845002884,TTC33,tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959],1.505225799,5.34112356,36.44253777,1.57E-09,9.32E-09,479352
ENSCAFG00845021526,RPL24,,1.113841774,9.298900885,36.42734364,1.58E-09,9.39E-09,478547
ENSCAFG00845026381,KLRD1,killer cell lectin like receptor D1 [Source:NCBI gene (formerly Entrezgene);Acc:611360],2.841210652,5.888005363,36.41836131,1.59E-09,9.42E-09,611360
ENSCAFG00845003967,NUDT21,nudix hydrolase 21 [Source:HGNC Symbol;Acc:HGNC:13870],1.080072661,6.400210845,36.40718083,1.60E-09,9.47E-09,478123
ENSCAFG00845000273,MRPS27,mitochondrial ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:14512],1.443583715,4.951973595,36.39304575,1.61E-09,9.54E-09,610387
ENSCAFG00845030206,#N/A,#N/A,3.094227847,1.035836912,36.32510714,1.67E-09,9.86E-09,#N/A
ENSCAFG00845000443,LMAN1,"lectin, mannose binding 1 [Source:HGNC Symbol;Acc:HGNC:6631]",1.727239387,7.238292982,36.3107984,1.68E-09,9.93E-09,476186
ENSCAFG00845009614,MCM5,minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948],1.771582589,7.250659562,36.2310221,1.75E-09,1.03E-08,610519
ENSCAFG00845023770,CDKN1B,cyclin dependent kinase inhibitor 1B [Source:VGNC Symbol;Acc:VGNC:39069],1.040509923,7.976297341,36.22024037,1.76E-09,1.04E-08,403429
ENSCAFG00845009435,CCT3,chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616],1.028139537,7.390753793,36.13956386,1.84E-09,1.08E-08,480123
ENSCAFG00845021783,COLEC11,collectin subfamily member 11 [Source:HGNC Symbol;Acc:HGNC:17213],3.462996012,2.01878351,36.12611973,1.85E-09,1.09E-08,482958
ENSCAFG00845018925,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728],1.134157115,5.882123852,36.04151563,1.93E-09,1.13E-08,476242
ENSCAFG00845016174,CLDND1,claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322],1.148428782,6.666690686,36.02667337,1.95E-09,1.14E-08,478534
ENSCAFG00845014073,SEPHS2,selenophosphate synthetase 2 [Source:NCBI gene (formerly Entrezgene);Acc:489904],1.271255035,5.485109082,35.98303229,1.99E-09,1.17E-08,489904
ENSCAFG00845018671,GOLPH3L,golgi phosphoprotein 3 like [Source:HGNC Symbol;Acc:HGNC:24882],1.836032166,4.921714403,35.97250472,2.00E-09,1.17E-08,475838
ENSCAFG00845030305,ZCRB1,zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620],1.299966899,4.728754045,35.96121216,2.01E-09,1.18E-08,477640
ENSCAFG00845012871,CIRBP,cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982],1.223187682,7.09420956,35.94737221,2.03E-09,1.18E-08,476755
ENSCAFG00845019663,PPP1R11,protein phosphatase 1 regulatory inhibitor subunit 11 [Source:HGNC Symbol;Acc:HGNC:9285],1.057453958,6.669106397,35.8918975,2.09E-09,1.22E-08,119867734
ENSCAFG00845026453,CORO1C,coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254],1.416914329,6.816538109,35.84420492,2.14E-09,1.25E-08,486318
ENSCAFG00845019213,UNC50,unc-50 inner nuclear membrane RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16046],1.028331359,5.440443102,35.82128993,2.16E-09,1.26E-08,611651
ENSCAFG00845013937,CBX8,chromobox 8 [Source:HGNC Symbol;Acc:HGNC:15962],1.972847537,3.589561083,35.7796227,2.21E-09,1.29E-08,608591
ENSCAFG00845006219,SNRNP40,small nuclear ribonucleoprotein U5 subunit 40 [Source:HGNC Symbol;Acc:HGNC:30857],1.120879086,5.467751186,35.76654179,2.22E-09,1.30E-08,611914
ENSCAFG00845009575,CDK2AP2,phosphatidylinositol transfer protein membrane associated 1 [Source:HGNC Symbol;Acc:HGNC:9003],1.074989078,7.638552735,35.74886044,2.24E-09,1.31E-08,610462
ENSCAFG00845013398,MRPL35,mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:14489],2.727499683,3.385514693,35.73706359,2.26E-09,1.31E-08,612007
ENSCAFG00845005805,PEF1,penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30009],1.052613614,6.471700348,35.73468934,2.26E-09,1.31E-08,611885
ENSCAFG00845004807,#N/A,#N/A,2.193912003,1.998653224,35.71794613,2.28E-09,1.32E-08,#N/A
ENSCAFG00845005922,ACTR6,actin related protein 6 [Source:HGNC Symbol;Acc:HGNC:24025],1.496101636,4.586015353,35.67005832,2.34E-09,1.35E-08,475439
ENSCAFG00845019518,TWNK,twinkle mtDNA helicase [Source:HGNC Symbol;Acc:HGNC:1160],1.676627234,4.044355035,35.66657531,2.34E-09,1.36E-08,486845
ENSCAFG00845014106,#N/A,#N/A,1.055764623,5.611239498,35.62754219,2.39E-09,1.38E-08,#N/A
ENSCAFG00845026813,BDH2,3-hydroxybutyrate dehydrogenase 2 [Source:NCBI gene (formerly Entrezgene);Acc:100855513],3.640281288,2.052259586,35.56883086,2.46E-09,1.42E-08,100855513
ENSCAFG00845000561,VGF,VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684],3.076003618,2.347166431,35.54109439,2.50E-09,1.44E-08,100687924
ENSCAFG00845018446,#N/A,#N/A,3.246894851,1.553418234,35.46741502,2.59E-09,1.49E-08,#N/A
ENSCAFG00845027879,CD69,CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694],1.770412185,4.694363615,35.45516155,2.61E-09,1.50E-08,477698
ENSCAFG00845029737,C9H9orf16,bublin coiled coil protein [Source:HGNC Symbol;Acc:HGNC:17823],1.676325622,3.24409908,35.28252384,2.85E-09,1.64E-08,483016
ENSCAFG00845000128,PEPD,peptidase D [Source:HGNC Symbol;Acc:HGNC:8840],1.051121608,5.432490284,35.27625215,2.86E-09,1.64E-08,476493
ENSCAFG00845010530,SSR2,signal sequence receptor subunit 2 [Source:NCBI gene (formerly Entrezgene);Acc:403950],1.069283021,8.209314555,35.27301707,2.87E-09,1.64E-08,403950
ENSCAFG00845005705,BZW2,basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808],1.128425397,5.818496463,35.23266431,2.93E-09,1.67E-08,100856737
ENSCAFG00845016058,CCND3,cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585],1.060769105,8.508207977,35.16609886,3.03E-09,1.73E-08,608847
ENSCAFG00845027582,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964],1.046777513,6.571619626,35.11885039,3.10E-09,1.77E-08,478797
ENSCAFG00845019696,MS4A2,membrane spanning 4-domains A2 [Source:NCBI gene (formerly Entrezgene);Acc:403799],2.213769727,6.683166125,35.08199599,3.16E-09,1.80E-08,403799
ENSCAFG00845028952,ZFYVE19,zinc finger FYVE-type containing 19 [Source:HGNC Symbol;Acc:HGNC:20758],1.627710428,3.755898808,35.04130174,3.23E-09,1.84E-08,100855483
ENSCAFG00845010494,GSDMA,gasdermin A [Source:HGNC Symbol;Acc:HGNC:13311],2.919754587,3.204546893,35.00278307,3.29E-09,1.87E-08,608276
ENSCAFG00845009019,CCL23,,2.396593346,7.200371043,34.94541951,3.39E-09,1.93E-08,480602
ENSCAFG00845029060,SF1,splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950],1.110826393,8.493558115,34.93185467,3.41E-09,1.94E-08,476031
ENSCAFG00845022749,ID2,inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361],1.671327162,9.492779209,34.88735257,3.49E-09,1.98E-08,100686903
ENSCAFG00845003924,SNX20,sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390],1.177843309,7.489185663,34.87281405,3.52E-09,2.00E-08,487287
ENSCAFG00845005640,TOR2A,torsin family 2 member A [Source:HGNC Symbol;Acc:HGNC:11996],1.189179144,4.656391639,34.83290799,3.59E-09,2.04E-08,609191
ENSCAFG00845026997,TMEM53,transmembrane protein 53 [Source:HGNC Symbol;Acc:HGNC:26186],1.592647816,5.212507065,34.77726751,3.70E-09,2.09E-08,482522
ENSCAFG00845017856,,,1.286332173,6.175330372,34.73608633,3.78E-09,2.14E-08,102156234
ENSCAFG00845017115,RPL14,ribosomal protein L14 [Source:NCBI gene (formerly Entrezgene);Acc:477031],1.069917251,9.684912243,34.68904128,3.87E-09,2.18E-08,477031
ENSCAFG00845004112,,,1.23016264,4.834336445,34.66154268,3.92E-09,2.21E-08,479056
ENSCAFG00845005175,#N/A,#N/A,2.695751764,1.41548021,34.57700747,4.10E-09,2.31E-08,#N/A
ENSCAFG00845021755,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702],1.238167679,5.64930545,34.51833225,4.22E-09,2.38E-08,476686
ENSCAFG00845019512,MGST1,microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061],1.549014085,7.335885124,34.43603376,4.40E-09,2.48E-08,477683
ENSCAFG00845024780,RECQL5,RecQ like helicase 5 [Source:HGNC Symbol;Acc:HGNC:9950],1.401954815,4.335129109,34.42764857,4.42E-09,2.49E-08,483317
ENSCAFG00845014271,EVI2A,ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499],1.307632096,5.216708433,34.42552719,4.43E-09,2.49E-08,100688963
ENSCAFG00845014166,#N/A,#N/A,1.863805927,3.437341066,34.42187391,4.44E-09,2.49E-08,#N/A
ENSCAFG00845017053,GTF2H3,general transcription factor IIH subunit 3 [Source:HGNC Symbol;Acc:HGNC:4657],1.065917263,5.883544194,34.37855868,4.54E-09,2.54E-08,477446
ENSCAFG00845023645,KRT18,keratin 18 [Source:NCBI gene (formerly Entrezgene);Acc:477601],2.192690281,5.099794407,34.37354666,4.55E-09,2.54E-08,477601
ENSCAFG00845004846,INO80C,INO80 complex subunit C [Source:HGNC Symbol;Acc:HGNC:26994],1.329927158,4.65926838,34.21255648,4.94E-09,2.75E-08,490484
ENSCAFG00845012454,SF3A2,splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766],1.00139876,5.716703404,34.17856992,5.03E-09,2.80E-08,612188
ENSCAFG00845007763,PRPF4,pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349],1.15654616,5.217631268,34.1784668,5.03E-09,2.80E-08,474807
ENSCAFG00845003245,HAUS1,HAUS augmin like complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25174],1.658884509,3.84850969,34.17687048,5.03E-09,2.80E-08,480148
ENSCAFG00845018933,DLA-DOA,"HLA class II histocompatibility antigen, DO alpha chain-like [Source:NCBI gene (formerly Entrezgene);Acc:474869]",2.318707658,5.452705752,34.0665884,5.33E-09,2.96E-08,474869
ENSCAFG00845030791,#N/A,#N/A,2.878526424,1.155191482,34.03996892,5.40E-09,2.99E-08,#N/A
ENSCAFG00845001692,UBFD1,,1.211276909,5.268552111,34.03038583,5.43E-09,3.01E-08,479806
ENSCAFG00845021460,#N/A,#N/A,2.690416528,3.41043214,34.02463772,5.44E-09,3.01E-08,#N/A
ENSCAFG00845013969,NELFCD,negative elongation factor complex member C/D [Source:HGNC Symbol;Acc:HGNC:15934],1.101393739,6.23338767,33.97232771,5.59E-09,3.09E-08,477276
ENSCAFG00845028982,CENPA,centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851],1.917142468,5.320785095,33.958959,5.63E-09,3.11E-08,475692
ENSCAFG00845003814,ANKH,,1.607270332,4.705423289,33.9346207,5.70E-09,3.15E-08,491486
ENSCAFG00845000696,RPS24,,3.445779333,8.282975742,33.85325473,5.94E-09,3.28E-08,119881401
ENSCAFG00845017244,HERC3,HECT and RLD domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:4876],1.002799379,7.393256092,33.76889707,6.21E-09,3.42E-08,478475
ENSCAFG00845023015,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]",1.383363278,5.733493585,33.75530824,6.25E-09,3.44E-08,608104
ENSCAFG00845012275,CXCR6,C-X-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:16647],2.216351728,3.769559752,33.74029034,6.30E-09,3.47E-08,608840
ENSCAFG00845004758,IL16,interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980],1.120983728,8.866128289,33.69378331,6.45E-09,3.55E-08,488762
ENSCAFG00845020870,TIMM10,translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814],1.806347042,3.848253532,33.66861287,6.53E-09,3.59E-08,475968
ENSCAFG00845016439,#N/A,#N/A,2.587594666,3.225734919,33.66706236,6.54E-09,3.59E-08,#N/A
ENSCAFG00845003979,,,1.288330381,5.703888106,33.58436835,6.82E-09,3.74E-08,106559612
ENSCAFG00845017097,RNASEK,ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911],1.103101578,7.301345555,33.45728533,7.28E-09,3.99E-08,607349
ENSCAFG00845017118,#N/A,#N/A,3.409962715,11.08320351,33.44602361,7.33E-09,4.01E-08,#N/A
ENSCAFG00845009615,NUFIP1,nuclear FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8057],1.605455086,3.304869002,33.3813707,7.57E-09,4.14E-08,485458
ENSCAFG00845004884,,,1.461828973,5.312783206,33.37554702,7.60E-09,4.15E-08,476396
ENSCAFG00845028641,SLC2A5,solute carrier family 2 member 5 [Source:HGNC Symbol;Acc:HGNC:11010],3.695074367,1.321977339,33.36694233,7.63E-09,4.16E-08,489640
ENSCAFG00845010022,HINT2,histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344],1.816515958,3.925421534,33.35473188,7.68E-09,4.19E-08,481599
ENSCAFG00845002524,,,2.443526166,2.729827537,33.3453898,7.72E-09,4.21E-08,479911
ENSCAFG00845006667,RHOC,ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669],1.415875864,6.294533598,33.34070143,7.73E-09,4.21E-08,483218
ENSCAFG00845018742,#N/A,#N/A,2.366688228,3.575838454,33.30851315,7.86E-09,4.28E-08,#N/A
ENSCAFG00845029260,SLC9A9,solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653],1.600241735,4.856539076,33.26890383,8.03E-09,4.36E-08,611417
ENSCAFG00845016471,GPSM3,G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:13945],1.213980026,6.780810286,33.26309103,8.05E-09,4.37E-08,607687
ENSCAFG00845004941,ITGB3BP,integrin subunit beta 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6157],1.916077195,3.852212371,33.25653575,8.08E-09,4.38E-08,609967
ENSCAFG00845008136,DCXR,dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985],2.04692356,3.88761465,33.14934333,8.53E-09,4.62E-08,475926
ENSCAFG00845011547,MIEN1,migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230],1.354600124,5.405892274,33.08197713,8.84E-09,4.78E-08,480532
ENSCAFG00845013743,FBXO10,F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589],1.430037231,5.176675468,33.05135101,8.98E-09,4.84E-08,119873946
ENSCAFG00845013773,#N/A,#N/A,2.285499781,3.02980815,32.95454942,9.43E-09,5.07E-08,#N/A
ENSCAFG00845008187,MECR,mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691],1.361133683,4.252436402,32.90863564,9.66E-09,5.19E-08,478159
ENSCAFG00845005310,PSMG2,proteasome assembly chaperone 2 [Source:HGNC Symbol;Acc:HGNC:24929],1.229929281,4.280677257,32.81942415,1.01E-08,5.42E-08,480215
ENSCAFG00845007876,C1orf35,chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032],1.486315847,4.548821958,32.77806025,1.03E-08,5.53E-08,607351
ENSCAFG00845023525,TCEAL1,transcription elongation factor A like 1 [Source:HGNC Symbol;Acc:HGNC:11616],3.544459103,1.96045536,32.7585877,1.04E-08,5.58E-08,481000
ENSCAFG00845028718,OCEL1,occludin/ELL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26221],1.495040976,4.050403794,32.75010405,1.05E-08,5.60E-08,100855852
ENSCAFG00845023346,#N/A,#N/A,1.539000766,7.185757475,32.72495954,1.06E-08,5.67E-08,#N/A
ENSCAFG00845023303,#N/A,#N/A,3.293407554,2.927141802,32.71970859,1.06E-08,5.68E-08,#N/A
ENSCAFG00845014867,NRG1,neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997],2.254174305,6.121286303,32.62842176,1.12E-08,5.95E-08,482861
ENSCAFG00845016814,FOXO4,forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139],1.121134616,5.814803121,32.62229854,1.12E-08,5.97E-08,100855644
ENSCAFG00845011031,SLC20A1,solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946],1.163177512,5.992533106,32.61228012,1.13E-08,5.99E-08,483066
ENSCAFG00845016322,CWF19L1,CWF19 like cell cycle control factor 1 [Source:HGNC Symbol;Acc:HGNC:25613],1.479244493,4.325477881,32.58741521,1.14E-08,6.06E-08,477797
ENSCAFG00845014863,MPND,MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934],1.83922099,3.18768104,32.54522252,1.16E-08,6.19E-08,485040
ENSCAFG00845023059,NUDT2,nudix hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8049],2.174597789,2.761548106,32.49627795,1.19E-08,6.34E-08,474746
ENSCAFG00845014800,,,1.020198473,5.783372254,32.48561519,1.20E-08,6.37E-08,485101
ENSCAFG00845018589,CSTB,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482],1.299487262,7.200454603,32.45494467,1.22E-08,6.46E-08,119867084
ENSCAFG00845010325,,,2.617323456,7.473216075,32.43783347,1.23E-08,6.51E-08,476816
ENSCAFG00845025601,LPCAT3,lysophosphatidylcholine acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30244],1.086319875,5.531036358,32.42449854,1.24E-08,6.55E-08,486715
ENSCAFG00845004013,NTPCR,,1.275911442,6.743940876,32.42060497,1.24E-08,6.56E-08,607237
ENSCAFG00845026709,UROS,uroporphyrinogen III synthase [Source:HGNC Symbol;Acc:HGNC:12592],1.984010514,5.755420767,32.41183266,1.25E-08,6.59E-08,492116
ENSCAFG00845021052,ARRDC1,arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633],1.019801513,5.511693707,32.3952744,1.26E-08,6.64E-08,100683642
ENSCAFG00845021223,AQP3,aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636],1.835058083,8.550784177,32.31152854,1.31E-08,6.92E-08,611792
ENSCAFG00845001721,DRAM2,DNA damage regulated autophagy modulator 2 [Source:HGNC Symbol;Acc:HGNC:28769],1.221343015,5.937089957,32.30624076,1.32E-08,6.93E-08,479905
ENSCAFG00845022895,CLEC4D,C-type lectin domain family 4 member D [Source:HGNC Symbol;Acc:HGNC:14554],1.626886167,5.269275476,32.18179023,1.40E-08,7.38E-08,611536
ENSCAFG00845031049,RBMX2,RNA binding motif protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:24282],1.458369318,5.203311345,32.15378724,1.42E-08,7.48E-08,492135
ENSCAFG00845011294,THOP1,thimet oligopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:11793],1.402159277,4.644908456,32.11267376,1.45E-08,7.62E-08,476748
ENSCAFG00845000206,CHMP2A,charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216],1.031757603,6.931125042,32.08206387,1.48E-08,7.74E-08,476364
ENSCAFG00845002114,BOLA2B,,1.546215646,5.358448097,32.0818064,1.48E-08,7.74E-08,607859
ENSCAFG00845028218,BORCS6,BLOC-1 related complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25939],1.351164276,3.913157663,32.05715969,1.50E-08,7.83E-08,608122
ENSCAFG00845031001,PIM2,"Pim-2 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8987]",1.430379978,6.54279599,32.03528743,1.51E-08,7.92E-08,442959
ENSCAFG00845027514,BCAS3,BCAS3 microtubule associated cell migration factor [Source:HGNC Symbol;Acc:HGNC:14347],1.201139945,4.569313665,32.03201306,1.52E-08,7.92E-08,480587
ENSCAFG00845027907,,,1.264259952,7.166140431,32.01370201,1.53E-08,7.99E-08,611542
ENSCAFG00845029100,#N/A,#N/A,2.957028603,2.927341743,31.98704054,1.55E-08,8.08E-08,#N/A
ENSCAFG00845004195,POR,cytochrome p450 oxidoreductase [Source:NCBI gene (formerly Entrezgene);Acc:489816],1.513581342,8.106400102,31.9559654,1.58E-08,8.20E-08,489816
ENSCAFG00845022919,U1,U1 spliceosomal RNA [Source:RFAM;Acc:RF00003],2.92336238,1.6221819,31.95318249,1.58E-08,8.21E-08,119873452
ENSCAFG00845012574,CCS,copper chaperone for superoxide dismutase [Source:NCBI gene (formerly Entrezgene);Acc:442988],1.389287729,6.461347462,31.90275489,1.62E-08,8.42E-08,442988
ENSCAFG00845024196,TRAIP,TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764],1.460397124,3.850070713,31.90273827,1.62E-08,8.42E-08,608724
ENSCAFG00845014840,,,1.30375348,5.24088525,31.83557452,1.68E-08,8.71E-08,488439
